score,genuine
4.167595418965482773e-02,0.000000000000000000e+00
2.389171866564994418e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.228355217350069334e-01,0.000000000000000000e+00
1.209196227981428340e-01,0.000000000000000000e+00
7.362087955665923278e-02,0.000000000000000000e+00
-5.432536729148491200e-02,0.000000000000000000e+00
1.279685166972959753e-01,0.000000000000000000e+00
1.516141146930289132e-02,0.000000000000000000e+00
9.631347196458675541e-02,0.000000000000000000e+00
3.718077806440299449e-02,0.000000000000000000e+00
-1.952873504867870813e-01,0.000000000000000000e+00
1.904518863308602428e-01,0.000000000000000000e+00
5.797427477136308377e-02,0.000000000000000000e+00
6.710619890189468972e-02,0.000000000000000000e+00
-2.116155747101259536e-03,0.000000000000000000e+00
3.063357110737958688e-01,0.000000000000000000e+00
5.145106858719762644e-02,0.000000000000000000e+00
1.339067591607521757e-01,0.000000000000000000e+00
2.167759527641514861e-02,0.000000000000000000e+00
6.970285473560401679e-02,0.000000000000000000e+00
-9.443450341945179571e-03,0.000000000000000000e+00
1.538993275355232948e-01,0.000000000000000000e+00
7.604546870628026145e-02,0.000000000000000000e+00
2.823951320853470073e-02,0.000000000000000000e+00
-3.786865181217163173e-02,0.000000000000000000e+00
5.553944383052174943e-02,0.000000000000000000e+00
-1.204266716413723848e-02,0.000000000000000000e+00
1.416566997256913096e-01,0.000000000000000000e+00
-1.504250696261923278e-03,0.000000000000000000e+00
-5.009098938457026695e-02,0.000000000000000000e+00
1.032728393838126257e-01,0.000000000000000000e+00
-2.746851510041879371e-02,0.000000000000000000e+00
-1.070532256148493816e-02,0.000000000000000000e+00
2.560896235460875456e-02,0.000000000000000000e+00
6.712655480699067367e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.728769366185654022e-01,0.000000000000000000e+00
-1.150394481441768951e-01,0.000000000000000000e+00
4.964748802121314586e-02,0.000000000000000000e+00
-6.691166297106004857e-02,0.000000000000000000e+00
-3.701054022452400505e-02,0.000000000000000000e+00
4.989636905379284809e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-2.913231300199982735e-02,0.000000000000000000e+00
3.496820031496132575e-02,0.000000000000000000e+00
-1.603259277860700216e-01,0.000000000000000000e+00
1.454537837501340969e-01,0.000000000000000000e+00
2.463672885514328267e-02,0.000000000000000000e+00
7.772302913438780374e-03,0.000000000000000000e+00
-1.371762026195988242e-02,0.000000000000000000e+00
1.828527501196994254e-01,0.000000000000000000e+00
1.063785094548965054e-01,0.000000000000000000e+00
1.836904424702410776e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.975988996979712378e-02,0.000000000000000000e+00
-3.936271437825212584e-03,0.000000000000000000e+00
1.605711716766463348e-01,0.000000000000000000e+00
-4.173655620936440186e-02,0.000000000000000000e+00
7.417689602943942917e-02,0.000000000000000000e+00
-8.413164892662891581e-02,0.000000000000000000e+00
8.620304690583195650e-02,0.000000000000000000e+00
5.570543824282340323e-02,0.000000000000000000e+00
1.425877138514173859e-01,0.000000000000000000e+00
3.785004188613350778e-02,0.000000000000000000e+00
1.191966020430327844e-01,0.000000000000000000e+00
9.088989333145437721e-02,0.000000000000000000e+00
2.317892112179802816e-02,0.000000000000000000e+00
1.811300843788880843e-01,0.000000000000000000e+00
1.016639201089463845e-01,0.000000000000000000e+00
2.071289789872370057e-02,0.000000000000000000e+00
-4.273494295394036219e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.369520348228256579e-02,0.000000000000000000e+00
7.091177488046179755e-02,0.000000000000000000e+00
1.550802072143519228e-01,0.000000000000000000e+00
1.105925557825280792e-01,0.000000000000000000e+00
-2.142273426469691600e-01,0.000000000000000000e+00
2.823320473344038267e-02,0.000000000000000000e+00
6.420775615619354892e-02,0.000000000000000000e+00
-1.262917877443412405e-02,0.000000000000000000e+00
1.095734422354873727e-01,0.000000000000000000e+00
5.347327191653435119e-02,0.000000000000000000e+00
-9.029394937653976994e-02,0.000000000000000000e+00
-9.086064618532252446e-02,0.000000000000000000e+00
6.848915445420490633e-02,0.000000000000000000e+00
2.851349945511533757e-01,0.000000000000000000e+00
5.271852343103416300e-02,0.000000000000000000e+00
2.036591372119532506e-02,0.000000000000000000e+00
7.116871270541452743e-02,0.000000000000000000e+00
5.900135541257411215e-02,0.000000000000000000e+00
1.529655861482226986e-01,0.000000000000000000e+00
-4.618385055814037965e-02,0.000000000000000000e+00
7.239011294311854805e-02,0.000000000000000000e+00
7.071450076809943086e-02,0.000000000000000000e+00
3.410226675662831469e-02,0.000000000000000000e+00
7.453204256475841338e-02,0.000000000000000000e+00
8.990020313352829751e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.018315433253848809e-02,0.000000000000000000e+00
