# score,genuine
9.510763637577963892e-02,0.000000000000000000e+00
6.759921430702173772e-01,1.000000000000000000e+00
-3.674277923760824183e-02,0.000000000000000000e+00
2.940573320535806445e-01,1.000000000000000000e+00
2.329944049294611907e-01,1.000000000000000000e+00
6.716658588758811499e-02,0.000000000000000000e+00
-5.745248676961800527e-02,0.000000000000000000e+00
7.156261004030852746e-01,1.000000000000000000e+00
3.150058402506832334e-01,1.000000000000000000e+00
-1.060083659418542962e-01,0.000000000000000000e+00
5.825233319033982227e-01,1.000000000000000000e+00
8.457078892165635908e-01,1.000000000000000000e+00
1.622055995020387498e-01,0.000000000000000000e+00
6.368386034907826954e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-7.397909397020269173e-02,0.000000000000000000e+00
-3.526144409288977516e-02,0.000000000000000000e+00
4.250887728153842082e-01,1.000000000000000000e+00
-1.575507741502243653e-01,0.000000000000000000e+00
8.531019224614198870e-02,0.000000000000000000e+00
1.026141361598720131e-01,0.000000000000000000e+00
1.438213958475124676e-01,0.000000000000000000e+00
1.078334438795953559e-01,0.000000000000000000e+00
-3.216123716345426539e-03,0.000000000000000000e+00
4.603216083872380682e-01,1.000000000000000000e+00
4.975435835202476897e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.039695213236788485e-01,1.000000000000000000e+00
4.537026079038036230e-01,1.000000000000000000e+00
1.640088960769718607e-02,0.000000000000000000e+00
7.523136360597811739e-03,0.000000000000000000e+00
4.389361442847971445e-02,0.000000000000000000e+00
-1.168040192308458444e-02,0.000000000000000000e+00
2.852913925154411112e-01,1.000000000000000000e+00
5.288301356050627566e-01,1.000000000000000000e+00
3.191553928542872204e-02,0.000000000000000000e+00
-5.391880865543790396e-02,0.000000000000000000e+00
4.124023347938312045e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.587667603775574587e-01,1.000000000000000000e+00
-2.319757609352998684e-02,0.000000000000000000e+00
3.581122182600096071e-01,1.000000000000000000e+00
-8.344851199026273592e-02,0.000000000000000000e+00
5.904681217693306117e-01,1.000000000000000000e+00
5.641244027373033543e-01,1.000000000000000000e+00
6.482704572887075800e-01,1.000000000000000000e+00
8.717850849567445604e-01,1.000000000000000000e+00
2.248160501897838448e-01,1.000000000000000000e+00
6.334707275207486499e-02,0.000000000000000000e+00
4.567180761413607293e-01,1.000000000000000000e+00
6.638001627625899070e-01,1.000000000000000000e+00
4.093473846093426127e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
7.182625608843186404e-02,0.000000000000000000e+00
2.517217699294408417e-01,1.000000000000000000e+00
6.323020662363842970e-01,1.000000000000000000e+00
5.805307376776986938e-01,1.000000000000000000e+00
4.466859098904468195e-01,1.000000000000000000e+00
9.360333225899797327e-01,1.000000000000000000e+00
4.135607778614862062e-01,1.000000000000000000e+00
2.126170281864075626e-02,0.000000000000000000e+00
4.306424739171444555e-02,0.000000000000000000e+00
7.429406693480865992e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.957157181977034366e-02,0.000000000000000000e+00
5.493112398191001278e-01,1.000000000000000000e+00
3.621606553297251896e-01,1.000000000000000000e+00
1.005501440021712295e-01,0.000000000000000000e+00
1.513593396772842659e-01,0.000000000000000000e+00
-2.921444052490304935e-02,0.000000000000000000e+00
-4.761994407031262810e-02,0.000000000000000000e+00
-4.596035008536069472e-02,0.000000000000000000e+00
-5.150094042411414857e-02,0.000000000000000000e+00
1.397112286790642699e-01,0.000000000000000000e+00
3.794749741089687919e-03,0.000000000000000000e+00
6.400096042347838132e-01,1.000000000000000000e+00
9.265089431659715574e-03,0.000000000000000000e+00
1.123655100811871282e-01,0.000000000000000000e+00
5.269295819468122755e-01,1.000000000000000000e+00
4.632059027892795888e-01,1.000000000000000000e+00
-5.192240823971251001e-02,0.000000000000000000e+00
5.959440177308842346e-01,1.000000000000000000e+00
-6.483100656879381418e-02,0.000000000000000000e+00
4.435683323973783621e-01,1.000000000000000000e+00
5.224398138809956960e-01,1.000000000000000000e+00
6.265398026593375002e-04,0.000000000000000000e+00
3.652275373427043420e-02,0.000000000000000000e+00
-1.389254796853663099e-02,0.000000000000000000e+00
1.451438597185280288e-01,0.000000000000000000e+00
1.156010732190592555e-01,0.000000000000000000e+00
1.261701393278063521e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.607451932484492307e-02,0.000000000000000000e+00
3.684161593070530566e-02,0.000000000000000000e+00
5.552410970015959624e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
6.491856534014735225e-02,0.000000000000000000e+00
6.476353961640907153e-01,1.000000000000000000e+00
6.459810439433799623e-01,1.000000000000000000e+00
4.946138379170630928e-02,0.000000000000000000e+00
6.082383715376206146e-01,1.000000000000000000e+00
2.291129218478172094e-02,0.000000000000000000e+00
-1.431354726836016333e-01,0.000000000000000000e+00
7.332604940030518215e-01,1.000000000000000000e+00
2.239059403911604906e-01,0.000000000000000000e+00
5.623669684483145748e-01,1.000000000000000000e+00
1.645892954194596303e-01,0.000000000000000000e+00
4.315223098449484374e-01,1.000000000000000000e+00
2.998632810710017416e-01,1.000000000000000000e+00
6.552848408419735537e-02,0.000000000000000000e+00
2.169387483789411708e-02,0.000000000000000000e+00
2.560656439739438656e-02,1.000000000000000000e+00
2.458897109152001492e-01,0.000000000000000000e+00
8.515452678665870467e-02,0.000000000000000000e+00
1.852614177673667373e-01,1.000000000000000000e+00
3.270103794661326502e-01,1.000000000000000000e+00
5.427459895693000913e-01,1.000000000000000000e+00
3.303930177776310262e-01,1.000000000000000000e+00
3.834319196337055424e-01,1.000000000000000000e+00
3.313125007919735521e-01,1.000000000000000000e+00
-6.678927809559617734e-02,0.000000000000000000e+00
7.690101267626680004e-01,1.000000000000000000e+00
8.966196352928597346e-02,1.000000000000000000e+00
4.729717108443265428e-01,1.000000000000000000e+00
2.215203326871556244e-01,0.000000000000000000e+00
4.867843019864579457e-01,1.000000000000000000e+00
7.407821625693349343e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.074307361282767936e-01,1.000000000000000000e+00
4.638932367359035469e-01,1.000000000000000000e+00
3.490829292816713947e-01,0.000000000000000000e+00
6.009671992303386445e-02,0.000000000000000000e+00
5.474548122561351260e-01,1.000000000000000000e+00
6.710287276222167696e-01,1.000000000000000000e+00
5.675760742822176796e-01,1.000000000000000000e+00
6.356491469110341352e-01,1.000000000000000000e+00
5.746672723430641394e-01,1.000000000000000000e+00
3.553735725231503551e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.786168583886992511e-01,1.000000000000000000e+00
-6.103767401621952582e-02,0.000000000000000000e+00
7.107252176785017195e-02,1.000000000000000000e+00
1.213380215775711757e-01,0.000000000000000000e+00
6.524175163793639355e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.750688461828911135e-01,1.000000000000000000e+00
-3.005035651902442442e-02,0.000000000000000000e+00
-1.229587344839150470e-01,0.000000000000000000e+00
2.153950749666472542e-01,1.000000000000000000e+00
2.852461636778962917e-01,1.000000000000000000e+00
5.728268668283220677e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
3.410935175969687788e-02,0.000000000000000000e+00
2.079791347876474780e-02,0.000000000000000000e+00
1.476672175771485129e-01,1.000000000000000000e+00
5.440740366308026710e-01,1.000000000000000000e+00
-7.154723755266297405e-03,0.000000000000000000e+00
7.135704422543358572e-01,1.000000000000000000e+00
7.039953671541907543e-01,1.000000000000000000e+00
1.153519178172899007e-01,0.000000000000000000e+00
1.418999921396127961e-01,0.000000000000000000e+00
3.052452183085804793e-01,1.000000000000000000e+00
1.580503506190842622e-01,0.000000000000000000e+00
-6.986372805120789897e-02,0.000000000000000000e+00
4.144937454319242431e-01,1.000000000000000000e+00
2.694832988655557204e-01,1.000000000000000000e+00
1.775537186645497478e-01,0.000000000000000000e+00
4.209722926074941918e-01,1.000000000000000000e+00
2.415351756020154839e-01,1.000000000000000000e+00
4.036608044417925312e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.987102473187046581e-02,1.000000000000000000e+00
5.585671367547800914e-01,1.000000000000000000e+00
1.690793439731288761e-01,1.000000000000000000e+00
1.257740611365359140e-01,0.000000000000000000e+00
4.308681061554562874e-01,1.000000000000000000e+00
3.895434119812354323e-01,1.000000000000000000e+00
-7.344317229330502017e-02,0.000000000000000000e+00
8.027386674799001642e-02,0.000000000000000000e+00
6.684991513266378416e-01,1.000000000000000000e+00
