score,genuine
8.495667788915395313e-02,0.000000000000000000e+00
6.881791977491251711e-01,1.000000000000000000e+00
-4.247048254396880440e-02,0.000000000000000000e+00
2.923247948443007949e-01,1.000000000000000000e+00
2.272681384524263271e-01,1.000000000000000000e+00
7.885298643731966650e-02,0.000000000000000000e+00
-6.274095131888739185e-02,0.000000000000000000e+00
6.960553188660369983e-01,1.000000000000000000e+00
3.146963276715983304e-01,1.000000000000000000e+00
-6.654597339311756066e-02,0.000000000000000000e+00
5.934025970826656282e-01,1.000000000000000000e+00
8.539881456770364032e-01,1.000000000000000000e+00
1.631749211018501400e-01,0.000000000000000000e+00
6.406086372700839915e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-8.146660511269905591e-02,0.000000000000000000e+00
-3.171224026627535858e-02,0.000000000000000000e+00
4.220837854766497643e-01,1.000000000000000000e+00
-1.711634195081574994e-01,0.000000000000000000e+00
5.657285067415284557e-02,0.000000000000000000e+00
1.014485746918658976e-01,0.000000000000000000e+00
1.257341620666524440e-01,0.000000000000000000e+00
1.057533100786885588e-01,0.000000000000000000e+00
1.289426389716458697e-02,0.000000000000000000e+00
4.600118633337919039e-01,1.000000000000000000e+00
5.700015721751395398e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.053819175819580067e-01,1.000000000000000000e+00
4.820564572060810904e-01,1.000000000000000000e+00
1.395427456666910315e-02,0.000000000000000000e+00
4.012540701719693841e-03,0.000000000000000000e+00
9.025630686527440216e-02,0.000000000000000000e+00
-8.309121311670449039e-03,0.000000000000000000e+00
2.808189318622300035e-01,1.000000000000000000e+00
5.425364305463981074e-01,1.000000000000000000e+00
3.023655594670398433e-02,0.000000000000000000e+00
-4.805752921475685974e-02,0.000000000000000000e+00
4.203709689188164789e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.548343268125472960e-01,1.000000000000000000e+00
-2.617101470387486056e-02,0.000000000000000000e+00
3.630129100397844755e-01,1.000000000000000000e+00
-8.845149499532856119e-02,0.000000000000000000e+00
6.015039577463431320e-01,1.000000000000000000e+00
5.630700204443382928e-01,1.000000000000000000e+00
6.470981676577174380e-01,1.000000000000000000e+00
8.761688043819982896e-01,1.000000000000000000e+00
2.278968282781558552e-01,1.000000000000000000e+00
6.760405691420563745e-02,0.000000000000000000e+00
4.510128821024669277e-01,1.000000000000000000e+00
6.653246978177269622e-01,1.000000000000000000e+00
3.273858769383912459e-02,1.000000000000000000e+00
6.324811372445466873e-01,1.000000000000000000e+00
6.835625913701609546e-02,0.000000000000000000e+00
3.087226941083996978e-01,1.000000000000000000e+00
6.323300221462274662e-01,1.000000000000000000e+00
5.868678094424935043e-01,1.000000000000000000e+00
4.482117737047242034e-01,1.000000000000000000e+00
9.334402152847123268e-01,1.000000000000000000e+00
4.198431647967302283e-01,1.000000000000000000e+00
2.308227726271399813e-02,0.000000000000000000e+00
2.740636457086802202e-02,0.000000000000000000e+00
6.815164262479186247e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.479970575033163926e-02,0.000000000000000000e+00
5.524118487584130932e-01,1.000000000000000000e+00
3.664591996748255420e-01,1.000000000000000000e+00
1.018814554630204927e-01,0.000000000000000000e+00
1.374767825990607095e-01,0.000000000000000000e+00
-3.790259750704089853e-02,0.000000000000000000e+00
-7.020733018947060422e-02,0.000000000000000000e+00
-4.089857967315533444e-02,0.000000000000000000e+00
-7.772007164748406804e-02,0.000000000000000000e+00
1.329509966037480118e-01,0.000000000000000000e+00
5.361218664642653257e-04,0.000000000000000000e+00
6.417226885155948857e-01,1.000000000000000000e+00
-3.193727621080136997e-02,0.000000000000000000e+00
8.254598850474655081e-02,0.000000000000000000e+00
5.320481478858728464e-01,1.000000000000000000e+00
4.667237632430090155e-01,1.000000000000000000e+00
-5.082771937393919248e-02,0.000000000000000000e+00
5.920719151119629986e-01,1.000000000000000000e+00
-6.572334633885090760e-02,0.000000000000000000e+00
4.403371696563331827e-01,1.000000000000000000e+00
4.995831093702481351e-01,1.000000000000000000e+00
1.957697082456550373e-04,0.000000000000000000e+00
3.869541125869298964e-02,0.000000000000000000e+00
-3.380056795608513132e-02,0.000000000000000000e+00
1.408480596936180218e-01,0.000000000000000000e+00
1.155583512674769053e-01,0.000000000000000000e+00
1.176381966301314891e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.513889525695029381e-01,0.000000000000000000e+00
4.261358104504548577e-02,0.000000000000000000e+00
5.325686895469288196e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
7.157973859796042115e-02,0.000000000000000000e+00
6.463512177132254566e-01,1.000000000000000000e+00
6.502197158281440847e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.982164986366530490e-01,1.000000000000000000e+00
-1.491941853292278776e-02,0.000000000000000000e+00
-1.423886888746433987e-01,0.000000000000000000e+00
7.428791197893109821e-01,1.000000000000000000e+00
2.264612831653871061e-01,0.000000000000000000e+00
5.737614218577451464e-01,1.000000000000000000e+00
1.638957840436637559e-01,0.000000000000000000e+00
4.604293833981593642e-01,1.000000000000000000e+00
2.831188792819807065e-01,1.000000000000000000e+00
6.254001362727283631e-02,0.000000000000000000e+00
1.313397874081440563e-02,0.000000000000000000e+00
4.599064608887382284e-03,1.000000000000000000e+00
2.485793988147180222e-01,0.000000000000000000e+00
6.125040165878480047e-02,0.000000000000000000e+00
1.857485425229748743e-01,1.000000000000000000e+00
3.150856023523535554e-01,1.000000000000000000e+00
5.194049793837652862e-01,1.000000000000000000e+00
3.288253632904752366e-01,1.000000000000000000e+00
3.906816355859492051e-01,1.000000000000000000e+00
3.190764363466161435e-01,1.000000000000000000e+00
-9.194365692381199773e-02,0.000000000000000000e+00
7.648892207672254306e-01,1.000000000000000000e+00
9.835997776717556040e-02,1.000000000000000000e+00
3.967460511000395207e-01,1.000000000000000000e+00
2.095028433635282850e-01,0.000000000000000000e+00
4.858592052693522789e-01,1.000000000000000000e+00
7.463156142456919273e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.391767079778968186e-01,1.000000000000000000e+00
3.570483556994795693e-01,0.000000000000000000e+00
1.005053861353595035e-01,0.000000000000000000e+00
5.339145954275541506e-01,1.000000000000000000e+00
6.797820657683181222e-01,1.000000000000000000e+00
