score,genuine
1.039136792844127521e-01,0.000000000000000000e+00
6.405309053325136670e-01,1.000000000000000000e+00
-4.963485111004455747e-02,0.000000000000000000e+00
2.876252135628517559e-01,1.000000000000000000e+00
2.343835635631245362e-01,1.000000000000000000e+00
5.969721409027162196e-02,0.000000000000000000e+00
-5.089351141000348494e-02,0.000000000000000000e+00
7.203522862474038835e-01,1.000000000000000000e+00
3.182057972131287493e-01,1.000000000000000000e+00
-7.706613121012240164e-02,0.000000000000000000e+00
5.675047911725724648e-01,1.000000000000000000e+00
8.418981598986827741e-01,1.000000000000000000e+00
1.693200823439919567e-01,0.000000000000000000e+00
6.363195898747987522e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-8.864540079126691230e-02,0.000000000000000000e+00
-3.666654348162194654e-02,0.000000000000000000e+00
4.236469504042126855e-01,1.000000000000000000e+00
-1.713549388372984095e-01,0.000000000000000000e+00
7.914791070447294019e-02,0.000000000000000000e+00
1.019557458937404848e-01,0.000000000000000000e+00
1.252730119277196685e-01,0.000000000000000000e+00
8.100915727830632074e-02,0.000000000000000000e+00
1.701744071763888755e-02,0.000000000000000000e+00
4.521873936166381225e-01,1.000000000000000000e+00
2.759447298599441989e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.599235352827922396e-01,1.000000000000000000e+00
4.592841732252943010e-01,1.000000000000000000e+00
2.688900090404694812e-02,0.000000000000000000e+00
1.472039702715182558e-02,0.000000000000000000e+00
7.943549007849250165e-02,0.000000000000000000e+00
-7.666599560289093403e-03,0.000000000000000000e+00
2.833759411773146275e-01,1.000000000000000000e+00
5.337909383854234635e-01,1.000000000000000000e+00
6.397572526527950387e-02,0.000000000000000000e+00
-1.709970281532311592e-02,0.000000000000000000e+00
4.298328332485616410e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.725591381642097466e-01,1.000000000000000000e+00
-3.428715560061682682e-02,0.000000000000000000e+00
3.583507009244643604e-01,1.000000000000000000e+00
-9.284913776357978099e-02,0.000000000000000000e+00
5.792137204370613190e-01,1.000000000000000000e+00
5.452635688870473007e-01,1.000000000000000000e+00
6.440407199139248640e-01,1.000000000000000000e+00
8.568193612379201296e-01,1.000000000000000000e+00
2.187492016087045910e-01,1.000000000000000000e+00
7.148400247025141208e-02,0.000000000000000000e+00
4.785520870472543820e-01,1.000000000000000000e+00
6.489483639695351469e-01,1.000000000000000000e+00
3.120572605125194673e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
6.407930170136967585e-02,0.000000000000000000e+00
3.031378976272982584e-01,1.000000000000000000e+00
6.302690927339523741e-01,1.000000000000000000e+00
5.717689841240264359e-01,1.000000000000000000e+00
4.593393223165528894e-01,1.000000000000000000e+00
9.256133850405688923e-01,1.000000000000000000e+00
4.067578678625284327e-01,1.000000000000000000e+00
3.081845993877201789e-02,0.000000000000000000e+00
3.322912300878694269e-02,0.000000000000000000e+00
2.667600752956712090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.755726134058149701e-02,0.000000000000000000e+00
5.219602178773734558e-01,1.000000000000000000e+00
4.074982658698145244e-01,1.000000000000000000e+00
9.111108373523374437e-02,0.000000000000000000e+00
1.355867075436206770e-01,0.000000000000000000e+00
-3.005104076088767687e-02,0.000000000000000000e+00
-3.875772327546758711e-02,0.000000000000000000e+00
-4.000069530794772565e-02,0.000000000000000000e+00
1.731993964832303059e-03,0.000000000000000000e+00
1.403260006765092160e-01,0.000000000000000000e+00
-1.174275571339212544e-02,0.000000000000000000e+00
6.243943901237183347e-01,1.000000000000000000e+00
-4.806982373433046213e-02,0.000000000000000000e+00
1.102442874560109337e-01,0.000000000000000000e+00
4.993310673144291112e-01,1.000000000000000000e+00
2.629351934738841795e-02,1.000000000000000000e+00
-5.606294431612789814e-02,0.000000000000000000e+00
5.768306000486910223e-01,1.000000000000000000e+00
-5.480449896261207349e-02,0.000000000000000000e+00
4.134420977259512520e-01,1.000000000000000000e+00
5.110182893932274650e-01,1.000000000000000000e+00
-1.028145949435143799e-02,0.000000000000000000e+00
5.059630255321809211e-02,0.000000000000000000e+00
-7.475318334975548061e-03,0.000000000000000000e+00
1.387361504357844388e-01,0.000000000000000000e+00
1.185298046329165966e-01,0.000000000000000000e+00
1.021838857302791309e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.643475358747544357e-02,0.000000000000000000e+00
4.348096611872485223e-02,0.000000000000000000e+00
5.534199309099632202e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.562731645643288064e-02,0.000000000000000000e+00
6.493967583417973310e-01,1.000000000000000000e+00
6.716686266660615301e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.021720646334762783e-01,1.000000000000000000e+00
-9.553963558425165870e-03,0.000000000000000000e+00
-1.269556272211404824e-01,0.000000000000000000e+00
6.799529574516404162e-01,1.000000000000000000e+00
2.117792212329126511e-01,0.000000000000000000e+00
5.843253201202065483e-01,1.000000000000000000e+00
1.559638500955537743e-01,0.000000000000000000e+00
4.324480821182821733e-01,1.000000000000000000e+00
2.893918557231638933e-01,1.000000000000000000e+00
8.649062734156953702e-02,0.000000000000000000e+00
1.033194902690979383e-02,0.000000000000000000e+00
2.401951104520538144e-02,1.000000000000000000e+00
2.372351837580480294e-01,0.000000000000000000e+00
8.530742090757040264e-02,0.000000000000000000e+00
1.793620777848815018e-01,1.000000000000000000e+00
3.172652319454335457e-01,1.000000000000000000e+00
5.222510695601636499e-01,1.000000000000000000e+00
3.056898443751951411e-01,1.000000000000000000e+00
4.075149784304164524e-01,1.000000000000000000e+00
3.464211519625320923e-01,1.000000000000000000e+00
-7.758726462476694952e-02,0.000000000000000000e+00
7.369539827869309168e-01,1.000000000000000000e+00
9.108937884379401939e-02,1.000000000000000000e+00
4.307746137472571180e-01,1.000000000000000000e+00
2.544764032620885907e-01,0.000000000000000000e+00
4.472172972256817092e-01,1.000000000000000000e+00
7.345763683598209859e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.295671649643839074e-01,1.000000000000000000e+00
4.538088799210305835e-01,1.000000000000000000e+00
3.385826305526148938e-01,0.000000000000000000e+00
8.875096265217755076e-02,0.000000000000000000e+00
5.430470829752375161e-01,1.000000000000000000e+00
6.612833009969369957e-01,1.000000000000000000e+00
5.272583317150543181e-01,1.000000000000000000e+00
6.386270150611100815e-01,1.000000000000000000e+00
5.605253375711711783e-01,1.000000000000000000e+00
1.718594306045197195e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.949826594247363820e-01,1.000000000000000000e+00
