# score,genuine
9.499196227949553706e-02,0.000000000000000000e+00
6.760623628496427173e-01,1.000000000000000000e+00
-3.676201412422724218e-02,0.000000000000000000e+00
2.939411846508551140e-01,1.000000000000000000e+00
2.330982643733767179e-01,1.000000000000000000e+00
6.726289729464121625e-02,0.000000000000000000e+00
-5.760049142463452565e-02,0.000000000000000000e+00
7.155596925284571919e-01,1.000000000000000000e+00
3.150021610833573238e-01,1.000000000000000000e+00
-1.060892405860454635e-01,0.000000000000000000e+00
5.825001980572955818e-01,1.000000000000000000e+00
8.457315406907063293e-01,1.000000000000000000e+00
1.620031548852218506e-01,0.000000000000000000e+00
6.368289224986871666e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-7.397805253605685416e-02,0.000000000000000000e+00
-3.526685504427424372e-02,0.000000000000000000e+00
4.251596396450967874e-01,1.000000000000000000e+00
-1.575103630752105743e-01,0.000000000000000000e+00
8.512535040411288445e-02,0.000000000000000000e+00
1.025186110748543128e-01,0.000000000000000000e+00
1.438434206256940795e-01,0.000000000000000000e+00
1.078900496595737030e-01,0.000000000000000000e+00
-3.110298177452936949e-03,0.000000000000000000e+00
4.602053027683925546e-01,1.000000000000000000e+00
4.980352723025108924e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.038509010466116322e-01,1.000000000000000000e+00
4.536367821196977679e-01,1.000000000000000000e+00
1.651531319797125419e-02,0.000000000000000000e+00
7.485438440933994686e-03,0.000000000000000000e+00
4.378181493484064463e-02,0.000000000000000000e+00
-1.179530188011722672e-02,0.000000000000000000e+00
2.853813038898372345e-01,1.000000000000000000e+00
5.288285371959272618e-01,1.000000000000000000e+00
3.182228893783667356e-02,0.000000000000000000e+00
-5.379418386715349720e-02,0.000000000000000000e+00
4.124328892705751426e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.586344779542334882e-01,1.000000000000000000e+00
-2.323579162576346405e-02,0.000000000000000000e+00
3.579327165848866232e-01,1.000000000000000000e+00
-8.344447716614990240e-02,0.000000000000000000e+00
5.902925678762767081e-01,1.000000000000000000e+00
5.639688291820187382e-01,1.000000000000000000e+00
6.482549076225117002e-01,1.000000000000000000e+00
8.718437809969747931e-01,1.000000000000000000e+00
2.249103462173110413e-01,1.000000000000000000e+00
6.319758339230144295e-02,0.000000000000000000e+00
4.566602247168283224e-01,1.000000000000000000e+00
6.637972143676134085e-01,1.000000000000000000e+00
4.089304728444784209e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
7.193080604912897857e-02,0.000000000000000000e+00
2.517115674514343593e-01,1.000000000000000000e+00
6.322577297622599124e-01,1.000000000000000000e+00
5.806330295563008059e-01,1.000000000000000000e+00
4.468273341402861920e-01,1.000000000000000000e+00
9.360568106714584058e-01,1.000000000000000000e+00
4.136866945840183551e-01,1.000000000000000000e+00
